CallAccountShortName;ExecDate;Currency;Nominal;vextir;bp
bank20;2020-08-28;ISK;0,313479447;REIBOR O/N;200
bank1;2020-08-29;USD;-9368441,817;SOFR O/N;0
bank2;2020-08-29;USD;45944,38271;BGCR O/N;0
bank3;2020-08-29;USD;344453375,5;EFFR O/N;-100
bank4;2020-08-29;USD;0;TGCR O/N;100
bank5;2020-08-29;USD;0,552799961;OBFR O/N;200
bank6;2020-08-29;ISK;-13756086,06;REIBOR O/N;0
bank7;2020-08-29;EUR;36721,22188;ESTR O/N;0
bank8;2020-08-29;USD;576368762,7;SOFR O/N;-100
bank9;2020-08-29;USD;0;BGCR O/N;100
bank10;2020-08-29;USD;0,344434434;EFFR O/N;200
bank11;2020-08-29;USD;-3713631,049;TGCR O/N;0
bank12;2020-08-29;USD;23179,82034;OBFR O/N;0
bank13;2020-08-29;ISK;410767150,6;REIBOR O/N;-100
bank14;2020-08-29;EUR;0;ESTR O/N;100
bank15;2020-08-29;USD;0,323195883;SOFR O/N;200
bank16;2020-08-29;USD;-9319739,972;BGCR O/N;0
bank17;2020-08-29;USD;27335,27991;EFFR O/N;0
bank18;2020-08-29;USD;427457159,3;TGCR O/N;-100
bank19;2020-08-29;USD;0;OBFR O/N;100
bank20;2020-08-29;ISK;0,313479447;REIBOR O/N;200
bank1;2020-08-30;USD;-9274757,399;SOFR O/N;0
bank2;2020-08-30;USD;45484,93888;BGCR O/N;0
bank3;2020-08-30;USD;344453375,5;EFFR O/N;-100
bank4;2020-08-30;USD;0;TGCR O/N;100
bank5;2020-08-30;USD;0,547271962;OBFR O/N;200
bank6;2020-08-30;ISK;-13962427,35;REIBOR O/N;0
bank7;2020-08-30;EUR;36354,00966;ESTR O/N;0
bank8;2020-08-30;USD;570605075,1;SOFR O/N;-100
bank9;2020-08-30;USD;0;BGCR O/N;100
bank10;2020-08-30;USD;0,344434434;EFFR O/N;200
bank11;2020-08-30;USD;-3769335,515;TGCR O/N;0
bank12;2020-08-30;USD;23179,82034;OBFR O/N;0
bank13;2020-08-30;ISK;410767150,6;REIBOR O/N;-100
bank14;2020-08-30;EUR;0;ESTR O/N;100
bank15;2020-08-30;USD;0,323195883;SOFR O/N;200
bank16;2020-08-30;USD;-9459536,072;BGCR O/N;0
bank17;2020-08-30;USD;27335,27991;EFFR O/N;0
bank18;2020-08-30;USD;433869016,7;TGCR O/N;-100
bank19;2020-08-30;USD;0;OBFR O/N;100
bank20;2020-08-30;ISK;0,318181639;REIBOR O/N;200
bank1;2020-08-31;USD;-9274757,399;SOFR O/N;0
bank2;2020-08-31;USD;45030,08949;BGCR O/N;0
bank3;2020-08-31;USD;344453375,5;EFFR O/N;-100
bank4;2020-08-31;USD;0;TGCR O/N;100
bank5;2020-08-31;USD;0,547271962;OBFR O/N;200
bank6;2020-08-31;ISK;-14171863,76;REIBOR O/N;0
bank7;2020-08-31;EUR;36354,00966;ESTR O/N;0
bank8;2020-08-31;USD;570605075,1;SOFR O/N;-100
bank9;2020-08-31;USD;0;BGCR O/N;100
bank10;2020-08-31;USD;0,344434434;EFFR O/N;200
bank11;2020-08-31;USD;-3825875,548;TGCR O/N;0
bank12;2020-08-31;USD;23179,82034;OBFR O/N;0
bank13;2020-08-31;ISK;406659479,1;REIBOR O/N;-100
bank14;2020-08-31;EUR;0;ESTR O/N;100
bank15;2020-08-31;USD;0,323195883;SOFR O/N;200
bank16;2020-08-31;USD;-9459536,072;BGCR O/N;0
bank17;2020-08-31;USD;27745,30911;EFFR O/N;0
bank18;2020-08-31;USD;433869016,7;TGCR O/N;-100
bank19;2020-08-31;USD;0;OBFR O/N;100
bank20;2020-08-31;ISK;0,318181639;REIBOR O/N;200
bank1;2020-09-01;USD;-9182009,825;SOFR O/N;0
bank2;2020-09-01;USD;45705,54084;BGCR O/N;0
bank3;2020-09-01;USD;344453375,5;EFFR O/N;-100
bank4;2020-09-01;USD;0;TGCR O/N;100
bank5;2020-09-01;USD;0,547271962;OBFR O/N;200
bank6;2020-09-01;ISK;-14384441,72;REIBOR O/N;0
bank7;2020-09-01;EUR;36354,00966;ESTR O/N;0
bank8;2020-09-01;USD;570605075,1;SOFR O/N;-100
bank9;2020-09-01;USD;0;BGCR O/N;100
bank10;2020-09-01;USD;0,34960095;EFFR O/N;200
bank11;2020-09-01;USD;-3825875,548;TGCR O/N;0
bank12;2020-09-01;USD;23179,82034;OBFR O/N;0
bank13;2020-09-01;ISK;412759371,3;REIBOR O/N;-100
bank14;2020-09-01;EUR;0;ESTR O/N;100
bank15;2020-09-01;USD;0,323195883;SOFR O/N;200
bank16;2020-09-01;USD;-9601429,113;BGCR O/N;0
bank17;2020-09-01;USD;27745,30911;EFFR O/N;0
bank18;2020-09-01;USD;440377052;TGCR O/N;-100
bank19;2020-09-01;USD;0;OBFR O/N;100
bank20;2020-09-01;ISK;0,318181639;REIBOR O/N;200
bank1;2020-09-02;USD;-9090189,727;SOFR O/N;0
bank2;2020-09-02;USD;46391,12395;BGCR O/N;0
bank3;2020-09-02;USD;344453375,5;EFFR O/N;-100
bank4;2020-09-02;USD;0;TGCR O/N;100
bank5;2020-09-02;USD;0,547271962;OBFR O/N;200
bank6;2020-09-02;ISK;-14600208,34;REIBOR O/N;0
bank7;2020-09-02;EUR;36899,31981;ESTR O/N;0
bank8;2020-09-02;USD;579164151,2;SOFR O/N;-100
bank9;2020-09-02;USD;0;BGCR O/N;100
bank10;2020-09-02;USD;0,34960095;EFFR O/N;200
bank11;2020-09-02;USD;-3883263,681;TGCR O/N;0
bank12;2020-09-02;USD;23179,82034;OBFR O/N;0
bank13;2020-09-02;ISK;408631777,6;REIBOR O/N;-100
bank14;2020-09-02;EUR;0;ESTR O/N;100
bank15;2020-09-02;USD;0,323195883;SOFR O/N;200
bank16;2020-09-02;USD;-9601429,113;BGCR O/N;0
bank17;2020-09-02;USD;27467,85602;EFFR O/N;0
bank18;2020-09-02;USD;440377052;TGCR O/N;-100
bank19;2020-09-02;USD;0;OBFR O/N;100
bank20;2020-09-02;ISK;0,318181639;REIBOR O/N;200
bank1;2020-09-03;USD;-9226542,573;SOFR O/N;0
bank2;2020-09-03;USD;47086,99081;BGCR O/N;0
bank3;2020-09-03;USD;341008841,8;EFFR O/N;-100
bank4;2020-09-03;USD;0;TGCR O/N;100
bank5;2020-09-03;USD;0,547271962;OBFR O/N;200
bank6;2020-09-03;ISK;-14600208,34;REIBOR O/N;0
bank7;2020-09-03;EUR;37452,80961;ESTR O/N;0
bank8;2020-09-03;USD;573372509,7;SOFR O/N;-100
bank9;2020-09-03;USD;0;BGCR O/N;100
bank10;2020-09-03;USD;0,354844964;EFFR O/N;200
bank11;2020-09-03;USD;-3883263,681;TGCR O/N;0
bank12;2020-09-03;USD;23527,51764;OBFR O/N;0
bank13;2020-09-03;ISK;408631777,6;REIBOR O/N;-100
bank14;2020-09-03;EUR;0;ESTR O/N;100
bank15;2020-09-03;USD;0,319963924;SOFR O/N;200
bank16;2020-09-03;USD;-9505414,822;BGCR O/N;0
bank17;2020-09-03;USD;27467,85602;EFFR O/N;0
bank18;2020-09-03;USD;440377052;TGCR O/N;-100
bank19;2020-09-03;USD;0;OBFR O/N;100
bank20;2020-09-03;ISK;0,322954363;REIBOR O/N;200
bank1;2020-09-04;USD;-9134277,147;SOFR O/N;0
bank2;2020-09-04;USD;47086,99081;BGCR O/N;0
bank3;2020-09-04;USD;337598753,3;EFFR O/N;-100
bank4;2020-09-04;USD;0;TGCR O/N;100
bank5;2020-09-04;USD;0,541799242;OBFR O/N;200
bank6;2020-09-04;ISK;-14454206,26;REIBOR O/N;0
bank7;2020-09-04;EUR;37452,80961;ESTR O/N;0
bank8;2020-09-04;USD;573372509,7;SOFR O/N;-100
bank9;2020-09-04;USD;0;BGCR O/N;100
bank10;2020-09-04;USD;0,354844964;EFFR O/N;200
bank11;2020-09-04;USD;-3844431,044;TGCR O/N;0
bank12;2020-09-04;USD;23527,51764;OBFR O/N;0
bank13;2020-09-04;ISK;404545459,8;REIBOR O/N;-100
bank14;2020-09-04;EUR;0;ESTR O/N;100
bank15;2020-09-04;USD;0,319963924;SOFR O/N;200
bank16;2020-09-04;USD;-9410360,674;BGCR O/N;0
bank17;2020-09-04;USD;27879,87386;EFFR O/N;0
bank18;2020-09-04;USD;446982707,8;TGCR O/N;-100
bank19;2020-09-04;USD;0;OBFR O/N;100
bank20;2020-09-04;ISK;0,322954363;REIBOR O/N;200
bank1;2020-09-05;USD;-9271291,304;SOFR O/N;0
bank2;2020-09-05;USD;47793,29567;BGCR O/N;0
bank3;2020-09-05;USD;337598753,3;EFFR O/N;-100
bank4;2020-09-05;USD;0;TGCR O/N;100
bank5;2020-09-05;USD;0,53638125;OBFR O/N;200
bank6;2020-09-05;ISK;-14454206,26;REIBOR O/N;0
bank7;2020-09-05;EUR;37452,80961;ESTR O/N;0
bank8;2020-09-05;USD;567638784,6;SOFR O/N;-100
bank9;2020-09-05;USD;0;BGCR O/N;100
bank10;2020-09-05;USD;0,354844964;EFFR O/N;200
bank11;2020-09-05;USD;-3805986,734;TGCR O/N;0
bank12;2020-09-05;USD;23880,43041;OBFR O/N;0
bank13;2020-09-05;ISK;404545459,8;REIBOR O/N;-100
bank14;2020-09-05;EUR;0;ESTR O/N;100
bank15;2020-09-05;USD;0,319963924;SOFR O/N;200
bank16;2020-09-05;USD;-9410360,674;BGCR O/N;0
bank17;2020-09-05;USD;27879,87386;EFFR O/N;0
bank18;2020-09-05;USD;446982707,8;TGCR O/N;-100
bank19;2020-09-05;USD;0;OBFR O/N;100
bank20;2020-09-05;ISK;0,322954363;REIBOR O/N;200
bank1;2020-09-06;USD;-9271291,304;SOFR O/N;0
bank2;2020-09-06;USD;47315,36271;BGCR O/N;0
bank3;2020-09-06;USD;337598753,3;EFFR O/N;-100
bank4;2020-09-06;USD;0;TGCR O/N;100
bank5;2020-09-06;USD;0,53638125;OBFR O/N;200
bank6;2020-09-06;ISK;-14454206,26;REIBOR O/N;0
bank7;2020-09-06;EUR;38014,60175;ESTR O/N;0
bank8;2020-09-06;USD;561962396,7;SOFR O/N;-100
bank9;2020-09-06;USD;0;BGCR O/N;100
bank10;2020-09-06;USD;0,360167639;EFFR O/N;200
bank11;2020-09-06;USD;-3767926,867;TGCR O/N;0
bank12;2020-09-06;USD;23880,43041;OBFR O/N;0
bank13;2020-09-06;ISK;400500005,2;REIBOR O/N;-100
bank14;2020-09-06;EUR;0;ESTR O/N;100
bank15;2020-09-06;USD;0,319963924;SOFR O/N;200
bank16;2020-09-06;USD;-9551516,084;BGCR O/N;0
bank17;2020-09-06;USD;27601,07512;EFFR O/N;0
bank18;2020-09-06;USD;453687448,4;TGCR O/N;-100
bank19;2020-09-06;USD;0;OBFR O/N;100
bank20;2020-09-06;ISK;0,327798679;REIBOR O/N;200
bank1;2020-09-07;USD;-9410360,674;SOFR O/N;0
bank2;2020-09-07;USD;47315,36271;BGCR O/N;0
bank3;2020-09-07;USD;334222765,8;EFFR O/N;-100
bank4;2020-09-07;USD;0;TGCR O/N;100
bank5;2020-09-07;USD;0,531017437;OBFR O/N;200
bank6;2020-09-07;ISK;-14671019,35;REIBOR O/N;0
bank7;2020-09-07;EUR;38014,60175;ESTR O/N;0
bank8;2020-09-07;USD;556342772,8;SOFR O/N;-100
bank9;2020-09-07;USD;0;BGCR O/N;100
bank10;2020-09-07;USD;0,360167639;EFFR O/N;200
bank11;2020-09-07;USD;-3767926,867;TGCR O/N;0
bank12;2020-09-07;USD;23880,43041;OBFR O/N;0
bank13;2020-09-07;ISK;396495005,2;REIBOR O/N;-100
bank14;2020-09-07;EUR;0;ESTR O/N;100
bank15;2020-09-07;USD;0,319963924;SOFR O/N;200
bank16;2020-09-07;USD;-9551516,084;BGCR O/N;0
bank17;2020-09-07;USD;27601,07512;EFFR O/N;0
bank18;2020-09-07;USD;453687448,4;TGCR O/N;-100
bank19;2020-09-07;USD;0;OBFR O/N;100
bank20;2020-09-07;ISK;0,327798679;REIBOR O/N;200
bank1;2020-09-08;USD;-9316257,067;SOFR O/N;0
bank2;2020-09-08;USD;48025,09315;BGCR O/N;0
bank3;2020-09-08;USD;334222765,8;EFFR O/N;-100
bank4;2020-09-08;USD;0;TGCR O/N;100
bank5;2020-09-08;USD;0,538982699;OBFR O/N;200
bank6;2020-09-08;ISK;-14891084,64;REIBOR O/N;0
bank7;2020-09-08;EUR;38014,60175;ESTR O/N;0
bank8;2020-09-08;USD;564687914,4;SOFR O/N;-100
bank9;2020-09-08;USD;0;BGCR O/N;100
bank10;2020-09-08;USD;0,360167639;EFFR O/N;200
bank11;2020-09-08;USD;-3767926,867;TGCR O/N;0
bank12;2020-09-08;USD;23641,6261;OBFR O/N;0
bank13;2020-09-08;ISK;396495005,2;REIBOR O/N;-100
bank14;2020-09-08;EUR;0;ESTR O/N;100
bank15;2020-09-08;USD;0,324763383;SOFR O/N;200
bank16;2020-09-08;USD;-9551516,084;BGCR O/N;0
bank17;2020-09-08;USD;27325,06437;EFFR O/N;0
bank18;2020-09-08;USD;449150573,9;TGCR O/N;-100
bank19;2020-09-08;USD;0;OBFR O/N;100
bank20;2020-09-08;ISK;0,332715659;REIBOR O/N;200
bank1;2020-09-09;USD;-9223094,496;SOFR O/N;0
bank2;2020-09-09;USD;48025,09315;BGCR O/N;0
bank3;2020-09-09;USD;339236107,3;EFFR O/N;-100
bank4;2020-09-09;USD;0;TGCR O/N;100
bank5;2020-09-09;USD;0,538982699;OBFR O/N;200
bank6;2020-09-09;ISK;-14891084,64;REIBOR O/N;0
bank7;2020-09-09;EUR;38014,60175;ESTR O/N;0
bank8;2020-09-09;USD;564687914,4;SOFR O/N;-100
bank9;2020-09-09;USD;0;BGCR O/N;100
bank10;2020-09-09;USD;0,365570154;EFFR O/N;200
bank11;2020-09-09;USD;-3767926,867;TGCR O/N;0
bank12;2020-09-09;USD;23641,6261;OBFR O/N;0
bank13;2020-09-09;ISK;396495005,2;REIBOR O/N;-100
bank14;2020-09-09;EUR;0;ESTR O/N;100
bank15;2020-09-09;USD;0,321515749;SOFR O/N;200
bank16;2020-09-09;USD;-9456000,923;BGCR O/N;0
bank17;2020-09-09;USD;27734,94033;EFFR O/N;0
bank18;2020-09-09;USD;455887832,5;TGCR O/N;-100
bank19;2020-09-09;USD;0;OBFR O/N;100
bank20;2020-09-09;ISK;0,337706394;REIBOR O/N;200
bank1;2020-09-10;USD;-9130863,551;SOFR O/N;0
bank2;2020-09-10;USD;47544,84222;BGCR O/N;0
bank3;2020-09-10;USD;344324648,9;EFFR O/N;-100
bank4;2020-09-10;USD;0;TGCR O/N;100
bank5;2020-09-10;USD;0,538982699;OBFR O/N;200
bank6;2020-09-10;ISK;-14742173,8;REIBOR O/N;0
bank7;2020-09-10;EUR;38584,82078;ESTR O/N;0
bank8;2020-09-10;USD;573158233,1;SOFR O/N;-100
bank9;2020-09-10;USD;0;BGCR O/N;100
bank10;2020-09-10;USD;0,361914452;EFFR O/N;200
bank11;2020-09-10;USD;-3824445,77;TGCR O/N;0
bank12;2020-09-10;USD;23405,20984;OBFR O/N;0
bank13;2020-09-10;ISK;396495005,2;REIBOR O/N;-100
bank14;2020-09-10;EUR;0;ESTR O/N;100
bank15;2020-09-10;USD;0,326338485;SOFR O/N;200
bank16;2020-09-10;USD;-9361440,914;BGCR O/N;0
bank17;2020-09-10;USD;27734,94033;EFFR O/N;0
bank18;2020-09-10;USD;462726150;TGCR O/N;-100
bank19;2020-09-10;USD;0;OBFR O/N;100
bank20;2020-09-10;ISK;0,33432933;REIBOR O/N;200
bank1;2020-09-11;USD;-9130863,551;SOFR O/N;0
bank2;2020-09-11;USD;47544,84222;BGCR O/N;0
bank3;2020-09-11;USD;349489518,6;EFFR O/N;-100
bank4;2020-09-11;USD;0;TGCR O/N;100
bank5;2020-09-11;USD;0,547067439;OBFR O/N;200
bank6;2020-09-11;ISK;-14594752,06;REIBOR O/N;0
bank7;2020-09-11;EUR;39163,59309;ESTR O/N;0
bank8;2020-09-11;USD;567426650,7;SOFR O/N;-100
bank9;2020-09-11;USD;0;BGCR O/N;100
bank10;2020-09-11;USD;0,367343169;EFFR O/N;200
bank11;2020-09-11;USD;-3824445,77;TGCR O/N;0
bank12;2020-09-11;USD;23405,20984;OBFR O/N;0
bank13;2020-09-11;ISK;392530055,1;REIBOR O/N;-100
bank14;2020-09-11;EUR;0;ESTR O/N;100
bank15;2020-09-11;USD;0,331233563;SOFR O/N;200
bank16;2020-09-11;USD;-9361440,914;BGCR O/N;0
bank17;2020-09-11;USD;27457,59093;EFFR O/N;0
bank18;2020-09-11;USD;462726150;TGCR O/N;-100
bank19;2020-09-11;USD;0;OBFR O/N;100
bank20;2020-09-11;ISK;0,330986036;REIBOR O/N;200
bank1;2020-09-12;USD;-9130863,551;SOFR O/N;0
bank2;2020-09-12;USD;47544,84222;BGCR O/N;0
bank3;2020-09-12;USD;349489518,6;EFFR O/N;-100
bank4;2020-09-12;USD;0;TGCR O/N;100
bank5;2020-09-12;USD;0,555273451;OBFR O/N;200
bank6;2020-09-12;ISK;-14594752,06;REIBOR O/N;0
bank7;2020-09-12;EUR;39163,59309;ESTR O/N;0
bank8;2020-09-12;USD;567426650,7;SOFR O/N;-100
bank9;2020-09-12;USD;0;BGCR O/N;100
bank10;2020-09-12;USD;0,367343169;EFFR O/N;200
bank11;2020-09-12;USD;-3786201,312;TGCR O/N;0
bank12;2020-09-12;USD;23405,20984;OBFR O/N;0
bank13;2020-09-12;ISK;398418005,9;REIBOR O/N;-100
bank14;2020-09-12;EUR;0;ESTR O/N;100
bank15;2020-09-12;USD;0,327921227;SOFR O/N;200
bank16;2020-09-12;USD;-9267826,505;BGCR O/N;0
bank17;2020-09-12;USD;27869,45479;EFFR O/N;0
bank18;2020-09-12;USD;458098888,5;TGCR O/N;-100
bank19;2020-09-12;USD;0;OBFR O/N;100
bank20;2020-09-12;ISK;0,327676176;REIBOR O/N;200
bank1;2020-09-13;USD;-9267826,505;SOFR O/N;0
bank2;2020-09-13;USD;48258,01486;BGCR O/N;0
bank3;2020-09-13;USD;354731861,4;EFFR O/N;-100
bank4;2020-09-13;USD;0;TGCR O/N;100
bank5;2020-09-13;USD;0,555273451;OBFR O/N;200
bank6;2020-09-13;ISK;-14594752,06;REIBOR O/N;0
bank7;2020-09-13;EUR;39163,59309;ESTR O/N;0
bank8;2020-09-13;USD;567426650,7;SOFR O/N;-100
bank9;2020-09-13;USD;0;BGCR O/N;100
bank10;2020-09-13;USD;0,367343169;EFFR O/N;200
bank11;2020-09-13;USD;-3786201,312;TGCR O/N;0
bank12;2020-09-13;USD;23405,20984;OBFR O/N;0
bank13;2020-09-13;ISK;404394276;REIBOR O/N;-100
bank14;2020-09-13;EUR;0;ESTR O/N;100
bank15;2020-09-13;USD;0,324642015;SOFR O/N;200
bank16;2020-09-13;USD;-9406843,902;BGCR O/N;0
bank17;2020-09-13;USD;27590,76024;EFFR O/N;0
bank18;2020-09-13;USD;458098888,5;TGCR O/N;-100
bank19;2020-09-13;USD;0;OBFR O/N;100
bank20;2020-09-13;ISK;0,332591319;REIBOR O/N;200
bank1;2020-09-14;USD;-9175148,24;SOFR O/N;0
bank2;2020-09-14;USD;48981,88508;BGCR O/N;0
bank3;2020-09-14;USD;360052839,3;EFFR O/N;-100
bank4;2020-09-14;USD;0;TGCR O/N;100
bank5;2020-09-14;USD;0,549720716;OBFR O/N;200
bank6;2020-09-14;ISK;-14594752,06;REIBOR O/N;0
bank7;2020-09-14;EUR;38771,95716;ESTR O/N;0
bank8;2020-09-14;USD;567426650,7;SOFR O/N;-100
bank9;2020-09-14;USD;0;BGCR O/N;100
bank10;2020-09-14;USD;0,372853316;EFFR O/N;200
bank11;2020-09-14;USD;-3842994,332;TGCR O/N;0
bank12;2020-09-14;USD;23756,28799;OBFR O/N;0
bank13;2020-09-14;ISK;400350333,3;REIBOR O/N;-100
bank14;2020-09-14;EUR;0;ESTR O/N;100
bank15;2020-09-14;USD;0,324642015;SOFR O/N;200
bank16;2020-09-14;USD;-9312775,463;BGCR O/N;0
bank17;2020-09-14;USD;28004,62165;EFFR O/N;0
bank18;2020-09-14;USD;458098888,5;TGCR O/N;-100
bank19;2020-09-14;USD;0;OBFR O/N;100
bank20;2020-09-14;ISK;0,332591319;REIBOR O/N;200
bank1;2020-09-15;USD;-9175148,24;SOFR O/N;0
bank2;2020-09-15;USD;48492,06623;BGCR O/N;0
bank3;2020-09-15;USD;360052839,3;EFFR O/N;-100
bank4;2020-09-15;USD;0;TGCR O/N;100
bank5;2020-09-15;USD;0,549720716;OBFR O/N;200
bank6;2020-09-15;ISK;-14594752,06;REIBOR O/N;0
bank7;2020-09-15;EUR;39353,53651;ESTR O/N;0
bank8;2020-09-15;USD;561752384,2;SOFR O/N;-100
bank9;2020-09-15;USD;0;BGCR O/N;100
bank10;2020-09-15;USD;0,378446116;EFFR O/N;200
bank11;2020-09-15;USD;-3842994,332;TGCR O/N;0
bank12;2020-09-15;USD;24112,63231;OBFR O/N;0
bank13;2020-09-15;ISK;400350333,3;REIBOR O/N;-100
bank14;2020-09-15;EUR;0;ESTR O/N;100
bank15;2020-09-15;USD;0,324642015;SOFR O/N;200
bank16;2020-09-15;USD;-9452467,095;BGCR O/N;0
bank17;2020-09-15;USD;28424,69097;EFFR O/N;0
bank18;2020-09-15;USD;453517899,6;TGCR O/N;-100
bank19;2020-09-15;USD;0;OBFR O/N;100
bank20;2020-09-15;ISK;0,332591319;REIBOR O/N;200
bank1;2020-09-16;USD;-9083396,757;SOFR O/N;0
bank2;2020-09-16;USD;48492,06623;BGCR O/N;0
bank3;2020-09-16;USD;356452310,9;EFFR O/N;-100
bank4;2020-09-16;USD;0;TGCR O/N;100
bank5;2020-09-16;USD;0,544223509;OBFR O/N;200
bank6;2020-09-16;ISK;-14594752,06;REIBOR O/N;0
bank7;2020-09-16;EUR;39353,53651;ESTR O/N;0
bank8;2020-09-16;USD;561752384,2;SOFR O/N;-100
bank9;2020-09-16;USD;0;BGCR O/N;100
bank10;2020-09-16;USD;0,378446116;EFFR O/N;200
bank11;2020-09-16;USD;-3842994,332;TGCR O/N;0
bank12;2020-09-16;USD;24112,63231;OBFR O/N;0
bank13;2020-09-16;ISK;400350333,3;REIBOR O/N;-100
bank14;2020-09-16;EUR;0;ESTR O/N;100
bank15;2020-09-16;USD;0,321395595;SOFR O/N;200
bank16;2020-09-16;USD;-9357942,424;BGCR O/N;0
bank17;2020-09-16;USD;28851,06134;EFFR O/N;0
bank18;2020-09-16;USD;448982720,6;TGCR O/N;-100
bank19;2020-09-16;USD;0;OBFR O/N;100
bank20;2020-09-16;ISK;0,329265406;REIBOR O/N;200
bank1;2020-09-17;USD;-9083396,757;SOFR O/N;0
bank2;2020-09-17;USD;49219,44722;BGCR O/N;0
bank3;2020-09-17;USD;352887787,8;EFFR O/N;-100
bank4;2020-09-17;USD;0;TGCR O/N;100
bank5;2020-09-17;USD;0,538781274;OBFR O/N;200
bank6;2020-09-17;ISK;-14594752,06;REIBOR O/N;0
bank7;2020-09-17;EUR;39943,83956;ESTR O/N;0
bank8;2020-09-17;USD;561752384,2;SOFR O/N;-100
bank9;2020-09-17;USD;0;BGCR O/N;100
bank10;2020-09-17;USD;0,378446116;EFFR O/N;200
bank11;2020-09-17;USD;-3842994,332;TGCR O/N;0
bank12;2020-09-17;USD;24474,32179;OBFR O/N;0
bank13;2020-09-17;ISK;406355588,3;REIBOR O/N;-100
bank14;2020-09-17;EUR;0;ESTR O/N;100
bank15;2020-09-17;USD;0,321395595;SOFR O/N;200
bank16;2020-09-17;USD;-9357942,424;BGCR O/N;0
bank17;2020-09-17;USD;28562,55072;EFFR O/N;0
bank18;2020-09-17;USD;455717461,4;TGCR O/N;-100
bank19;2020-09-17;USD;0;OBFR O/N;100
bank20;2020-09-17;ISK;0,329265406;REIBOR O/N;200
bank1;2020-09-18;USD;-9083396,757;SOFR O/N;0
bank2;2020-09-18;USD;49219,44722;BGCR O/N;0
bank3;2020-09-18;USD;352887787,8;EFFR O/N;-100
bank4;2020-09-18;USD;0;TGCR O/N;100
bank5;2020-09-18;USD;0,533393461;OBFR O/N;200
bank6;2020-09-18;ISK;-14448804,54;REIBOR O/N;0
bank7;2020-09-18;EUR;39544,40117;ESTR O/N;0
bank8;2020-09-18;USD;561752384,2;SOFR O/N;-100
bank9;2020-09-18;USD;0;BGCR O/N;100
bank10;2020-09-18;USD;0,384122808;EFFR O/N;200
bank11;2020-09-18;USD;-3900639,246;TGCR O/N;0
bank12;2020-09-18;USD;24474,32179;OBFR O/N;0
bank13;2020-09-18;ISK;406355588,3;REIBOR O/N;-100
bank14;2020-09-18;EUR;0;ESTR O/N;100
bank15;2020-09-18;USD;0,326216528;SOFR O/N;200
bank16;2020-09-18;USD;-9498311,561;BGCR O/N;0
bank17;2020-09-18;USD;28276,92522;EFFR O/N;0
bank18;2020-09-18;USD;451160286,8;TGCR O/N;-100
bank19;2020-09-18;USD;0;OBFR O/N;100
bank20;2020-09-18;ISK;0,329265406;REIBOR O/N;200
bank1;2020-09-19;USD;-9219647,709;SOFR O/N;0
bank2;2020-09-19;USD;49957,73893;BGCR O/N;0
bank3;2020-09-19;USD;349358910;EFFR O/N;-100
bank4;2020-09-19;USD;0;TGCR O/N;100
bank5;2020-09-19;USD;0,528059527;OBFR O/N;200
bank6;2020-09-19;ISK;-14448804,54;REIBOR O/N;0
bank7;2020-09-19;EUR;39148,95716;ESTR O/N;0
bank8;2020-09-19;USD;561752384,2;SOFR O/N;-100
bank9;2020-09-19;USD;0;BGCR O/N;100
bank10;2020-09-19;USD;0,384122808;EFFR O/N;200
bank11;2020-09-19;USD;-3959148,835;TGCR O/N;0
bank12;2020-09-19;USD;24474,32179;OBFR O/N;0
bank13;2020-09-19;ISK;402292032,4;REIBOR O/N;-100
bank14;2020-09-19;EUR;0;ESTR O/N;100
bank15;2020-09-19;USD;0,331109776;SOFR O/N;200
bank16;2020-09-19;USD;-9640786,234;BGCR O/N;0
bank17;2020-09-19;USD;27994,15596;EFFR O/N;0
bank18;2020-09-19;USD;446648683,9;TGCR O/N;-100
bank19;2020-09-19;USD;0;OBFR O/N;100
bank20;2020-09-19;ISK;0,329265406;REIBOR O/N;200
bank1;2020-09-20;USD;-9219647,709;SOFR O/N;0
bank2;2020-09-20;USD;49957,73893;BGCR O/N;0
bank3;2020-09-20;USD;349358910;EFFR O/N;-100
bank4;2020-09-20;USD;0;TGCR O/N;100
bank5;2020-09-20;USD;0,528059527;OBFR O/N;200
bank6;2020-09-20;ISK;-14448804,54;REIBOR O/N;0
bank7;2020-09-20;EUR;39148,95716;ESTR O/N;0
bank8;2020-09-20;USD;561752384,2;SOFR O/N;-100
bank9;2020-09-20;USD;0;BGCR O/N;100
bank10;2020-09-20;USD;0,38028158;EFFR O/N;200
bank11;2020-09-20;USD;-3919557,347;TGCR O/N;0
bank12;2020-09-20;USD;24841,43662;OBFR O/N;0
bank13;2020-09-20;ISK;398269112;REIBOR O/N;-100
bank14;2020-09-20;EUR;0;ESTR O/N;100
bank15;2020-09-20;USD;0,336076423;SOFR O/N;200
bank16;2020-09-20;USD;-9544378,372;BGCR O/N;0
bank17;2020-09-20;USD;27994,15596;EFFR O/N;0
bank18;2020-09-20;USD;453348414,2;TGCR O/N;-100
bank19;2020-09-20;USD;0;OBFR O/N;100
bank20;2020-09-20;ISK;0,325972751;REIBOR O/N;200
bank1;2020-09-21;USD;-9357942,424;SOFR O/N;0
bank2;2020-09-21;USD;50707,10501;BGCR O/N;0
bank3;2020-09-21;USD;349358910;EFFR O/N;-100
bank4;2020-09-21;USD;0;TGCR O/N;100
bank5;2020-09-21;USD;0,522778932;OBFR O/N;200
